Message Number;Time [ms];ID;DLC;Data Bytes;CANopen;Node;Index;Subindex;Interpretation
3373;104372,000;0x010a;8;[0xa3 0x82 0x59 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3374;104422,700;0x010a;8;[0xb3 0x48 0x5a 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3375;104440,000;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.1 ms)
3376;104473,500;0x010a;8;[0x40 0x0f 0x5b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3377;104524,100;0x010a;8;[0x0d 0xd5 0x5b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3378;104574,300;0x010a;8;[0x0e 0x99 0x5c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3379;104625,100;0x010a;8;[0xa3 0x5f 0x5d 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3380;104676,000;0x010a;8;[0x6c 0x26 0x5e 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3381;104726,200;0x010a;8;[0x25 0xea 0x5e 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3382;104732,300;0x0000;2;[0x81 0x50];NMT;80;-;-;NMT Reset
3383;104776,300;0x010a;8;[0xbe 0xad 0x5f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3384;104823,800;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3385;104824,400;0x070a;1;[0x05];ERR_CTRL;10;-;-;Heartbeat: Operational (1198.7 ms)
3386;104826,600;0x010a;8;[0xa2 0x72 0x60 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3387;104866,200;0x0100;8;[0x90 0x37 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:14224 (1984-01-01T00:00:14.224000)
3388;104876,400;0x010a;8;[0x4f 0x35 0x61 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3389;104926,200;0x010a;8;[0xc4 0xf7 0x61 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3390;104976,300;0x010a;8;[0x2b 0xbb 0x62 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3391;104976,700;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1420.5 ms)
3392;105026,700;0x010a;8;[0x14 0x80 0x63 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3393;105077,300;0x010a;8;[0xcc 0x45 0x64 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3394;105128,000;0x010a;8;[0x08 0x0c 0x65 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3395;105132,900;0x0000;2;[0x81 0x51];NMT;81;-;-;NMT Reset
3396;105178,100;0x010a;8;[0xd2 0xcf 0x65 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3397;105224,700;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.4 ms)
3398;105228,300;0x010a;8;[0xbe 0x93 0x66 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3399;105278,100;0x010a;8;[0x5d 0x56 0x67 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3400;105300,600;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x70 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
3401;105308,100;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
3402;105320,700;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
3403;105328,100;0x010a;8;[0x37 0x19 0x68 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3404;105378,300;0x010a;8;[0x93 0xdd 0x68 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3405;105428,300;0x010a;8;[0xe1 0xa0 0x69 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3406;105478,900;0x010a;8;[0x74 0x66 0x6a 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3407;105529,100;0x010a;8;[0xc6 0x2a 0x6b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3408;105533,000;0x0000;2;[0x81 0x52];NMT;82;-;-;NMT Reset
3409;105579,600;0x010a;8;[0xbf 0xef 0x6b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3410;105629,300;0x010a;8;[0xff 0xb1 0x6c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3411;105680,100;0x010a;8;[0xa8 0x78 0x6d 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3412;105730,300;0x010a;8;[0x9c 0x3c 0x6e 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3413;105780,600;0x010a;8;[0x1f 0x01 0x6f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3414;105831,000;0x010a;8;[0x1c 0xc6 0x6f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3415;105840,000;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
3416;105866,400;0x0100;8;[0x78 0x3b 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:15224 (1984-01-01T00:00:15.224000)
3417;105880,800;0x010a;8;[0x77 0x88 0x70 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3418;105931,300;0x010a;8;[0xbd 0x4d 0x71 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3419;105933,100;0x0000;2;[0x81 0x53];NMT;83;-;-;NMT Reset
3420;105981,100;0x010a;8;[0x70 0x10 0x72 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3421;106026,700;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3422;106028,600;0x070a;1;[0x85];ERR_CTRL;10;-;-;Heartbeat: Operational (1204.2 ms)
3423;106031,500;0x010a;8;[0x17 0xd5 0x72 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3424;106082,000;0x010a;8;[0x8b 0x9a 0x73 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3425;106132,600;0x010a;8;[0x00 0x60 0x74 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3426;106183,300;0x010a;8;[0x52 0x26 0x75 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3427;106226,800;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1002.1 ms)
3428;106233,400;0x010a;8;[0x06 0xea 0x75 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3429;106283,600;0x010a;8;[0xf0 0xad 0x76 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3430;106300,600;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x70 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
3431;106308,700;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
3432;106320,100;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
3433;106334,300;0x010a;8;[0xcc 0x73 0x77 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3434;106334,900;0x0000;2;[0x81 0x54];NMT;84;-;-;NMT Reset
3435;106384,600;0x010a;8;[0x53 0x38 0x78 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3436;106396,200;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1419.5 ms)
3437;106435,300;0x010a;8;[0x4f 0xfe 0x78 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3438;106486,000;0x010a;8;[0x85 0xc4 0x79 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3439;106536,400;0x010a;8;[0x56 0x89 0x7a 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3440;106586,200;0x010a;8;[0x1b 0x4c 0x7b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3441;106636,200;0x010a;8;[0x31 0x0f 0x7c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3442;106686,300;0x010a;8;[0xfd 0xd2 0x7c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3443;106734,300;0x0000;2;[0x81 0x55];NMT;85;-;-;NMT Reset
3444;106736,900;0x010a;8;[0xa3 0x98 0x7d 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3445;106787,200;0x010a;8;[0x1b 0x5d 0x7e 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3446;106837,200;0x010a;8;[0x51 0x20 0x7f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3447;106867,300;0x0100;8;[0x61 0x3f 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:16225 (1984-01-01T00:00:16.225000)
3448;106887,800;0x010a;8;[0x1b 0xe6 0x7f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3449;106937,600;0x010a;8;[0x85 0xa8 0x80 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3450;106987,800;0x010a;8;[0x83 0x6c 0x81 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3451;107038,400;0x010a;8;[0xab 0x32 0x82 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3452;107089,300;0x010a;8;[0xf9 0xf8 0x82 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3453;107134,400;0x0000;2;[0x81 0x56];NMT;86;-;-;NMT Reset
3454;107140,000;0x010a;8;[0x76 0xbf 0x83 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3455;107190,400;0x010a;8;[0x25 0x84 0x84 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3456;107229,100;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3457;107229,600;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1002.8 ms)
3458;107230,500;0x070a;1;[0x05];ERR_CTRL;10;-;-;Heartbeat: Operational (1201.9 ms)
3459;107240,000;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
3460;107241,000;0x010a;8;[0xc2 0x49 0x85 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3461;107290,800;0x010a;8;[0x1c 0x0c 0x86 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3462;107300,600;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x70 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
3463;107308,100;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
3464;107320,700;0x028f;8;[0x00 0x00 0x7a 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
3465;107340,600;0x010a;8;[0xc0 0xce 0x86 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3466;107390,500;0x010a;8;[0xe1 0x91 0x87 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3467;107440,500;0x010a;8;[0x0a 0x55 0x88 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3468;107491,300;0x010a;8;[0x7b 0x1b 0x89 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3469;107535,300;0x0000;2;[0x81 0x57];NMT;87;-;-;NMT Reset
3470;107542,000;0x010a;8;[0xa3 0xe1 0x89 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3471;107591,800;0x010a;8;[0x1d 0xa4 0x8a 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3472;107642,600;0x010a;8;[0xb8 0x6a 0x8b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3473;107693,400;0x010a;8;[0xbe 0x30 0x8c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3474;107743,800;0x010a;8;[0xd2 0xf5 0x8c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3475;107794,400;0x010a;8;[0xab 0xbb 0x8d 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3476;107816,400;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1420.2 ms)
3477;107845,200;0x010a;8;[0xee 0x81 0x8e 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3478;107868,200;0x0100;8;[0x4a 0x43 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:842 (1984-01-01T00:00:00.842000)
3479;107895,600;0x010a;8;[0xf6 0x46 0x8f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3480;107935,700;0x0000;2;[0x81 0x58];NMT;88;-;-;NMT Reset
3481;107945,400;0x010a;8;[0x8d 0x09 0x90 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3482;107995,400;0x010a;8;[0xbd 0xcc 0x90 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3483;108045,700;0x010a;8;[0x25 0x91 0x91 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3484;108095,800;0x010a;8;[0x07 0x55 0x92 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3485;108146,600;0x010a;8;[0x60 0x1b 0x93 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3486;108197,400;0x010a;8;[0xa4 0xe1 0x93 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3487;108231,100;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.5 ms)
3488;108248,000;0x010a;8;[0x74 0xa7 0x94 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3489;108298,400;0x010a;8;[0x48 0x6c 0x95 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3490;108300,600;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x70 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
3491;108308,600;0x028f;8;[0x00 0x00 0x84 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
3492;108320,100;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
3493;108336,200;0x0000;2;[0x81 0x59];NMT;89;-;-;NMT Reset
3494;108349,000;0x010a;8;[0x05 0x32 0x96 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3495;108398,800;0x010a;8;[0xbb 0xf4 0x96 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3496;108431,400;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3497;108434,500;0x070a;1;[0x85];ERR_CTRL;10;-;-;Heartbeat: Operational (1204.0 ms)
3498;108449,400;0x010a;8;[0x1b 0xba 0x97 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3499;108499,200;0x010a;8;[0x8f 0x7c 0x98 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3500;108549,700;0x010a;8;[0xc2 0x41 0x99 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3501;108600,500;0x010a;8;[0x5a 0x08 0x9a 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3502;108640,000;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
3503;108650,700;0x010a;8;[0x65 0xcc 0x9a 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3504;108700,600;0x010a;8;[0x3b 0x8f 0x9b 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3505;108737,000;0x0000;2;[0x81 0x5a];NMT;90;-;-;NMT Reset
3506;108750,800;0x010a;8;[0x8a 0x53 0x9c 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3507;108801,200;0x010a;8;[0x54 0x18 0x9d 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3508;108852,000;0x010a;8;[0xf5 0xde 0x9d 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3509;108869,000;0x0100;8;[0x33 0x47 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:1843 (1984-01-01T00:00:01.843000)
3510;108902,800;0x010a;8;[0x85 0xa5 0x9e 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3511;108952,700;0x010a;8;[0x25 0x68 0x9f 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3512;109003,500;0x010a;8;[0x9c 0x2e 0xa0 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3513;109053,600;0x010a;8;[0x52 0xf2 0xa0 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3514;109104,200;0x010a;8;[0x4c 0xb8 0xa1 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3515;109137,800;0x0000;2;[0x81 0x5b];NMT;91;-;-;NMT Reset
3516;109154,900;0x010a;8;[0x38 0x7e 0xa2 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3517;109205,700;0x010a;8;[0x53 0x44 0xa3 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3518;109232,200;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.1 ms)
3519;109246,400;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1430.0 ms)
3520;109256,600;0x010a;8;[0x18 0x0b 0xa4 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3521;109300,600;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x70 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
3522;109306,900;0x010a;8;[0xe9 0xcf 0xa4 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3523;109308,100;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
3524;109320,600;0x028f;8;[0x00 0x00 0x84 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
3525;109357,500;0x010a;8;[0x7d 0x95 0xa5 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3526;109407,700;0x010a;8;[0xa0 0x59 0xa6 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3527;109458,000;0x010a;8;[0xd1 0x1d 0xa7 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3528;109508,500;0x010a;8;[0x3f 0xe3 0xa7 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3529;109538,100;0x0000;2;[0x81 0x5c];NMT;92;-;-;NMT Reset
3530;109558,400;0x010a;8;[0xfa 0xa5 0xa8 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3531;109608,400;0x010a;8;[0x78 0x69 0xa9 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3532;109632,700;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3533;109633,200;0x070a;1;[0x05];ERR_CTRL;10;-;-;Heartbeat: Operational (1198.7 ms)
3534;109658,300;0x010a;8;[0x5c 0x2c 0xaa 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3535;109708,700;0x010a;8;[0x62 0xf1 0xaa 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3536;109759,500;0x010a;8;[0xda 0xb7 0xab 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3537;109810,000;0x010a;8;[0x0e 0x7d 0xac 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3538;109860,800;0x010a;8;[0x67 0x43 0xad 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3539;109869,400;0x0100;8;[0x1b 0x4b 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:2843 (1984-01-01T00:00:02.843000)
3540;109911,500;0x010a;8;[0x97 0x09 0xae 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3541;109938,600;0x0000;2;[0x81 0x5d];NMT;93;-;-;NMT Reset
3542;109961,700;0x010a;8;[0xd0 0xcd 0xae 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3543;110012,500;0x010a;8;[0x0a 0x94 0xaf 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3544;110040,000;0x070f;1;[0x05];ERR_CTRL;15;-;-;Heartbeat: Operational (1400.0 ms)
3545;110063,400;0x010a;8;[0x02 0x5b 0xb0 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3546;110113,500;0x010a;8;[0xa1 0x1e 0xb1 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3547;110164,300;0x010a;8;[0xf5 0xe4 0xb1 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3548;110214,900;0x010a;8;[0xa4 0xaa 0xb2 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3549;110233,500;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1001.3 ms)
3550;110265,300;0x010a;8;[0x68 0x6f 0xb3 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3551;110300,700;0x018f;8;[0x00 0x00 0x00 0xf2 0xd8 0x6f 0x00 0x00];PDO1_T;15;-;-;Transmit PDO1
3552;110308,600;0x028f;8;[0x00 0x00 0x84 0x08 0x00 0x38 0x00 0x00];PDO2_T;15;-;-;Transmit PDO2
3553;110315,400;0x010a;8;[0x48 0x33 0xb4 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3554;110320,100;0x038f;2;[0x01 0x00];PDO3_T;15;-;-;Transmit PDO3
3555;110338,700;0x0000;2;[0x81 0x5e];NMT;94;-;-;NMT Reset
3556;110366,000;0x010a;8;[0xde 0xf8 0xb4 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3557;110415,900;0x010a;8;[0xf9 0xbb 0xb5 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3558;110466,300;0x010a;8;[0xc6 0x80 0xb6 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3559;110516,400;0x010a;8;[0x95 0x44 0xb7 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3560;110566,700;0x010a;8;[0x0a 0x09 0xb8 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3561;110617,600;0x010a;8;[0xaf 0xcf 0xb8 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3562;110666,100;0x071e;1;[0x05];ERR_CTRL;30;-;-;Heartbeat: Operational (1419.7 ms)
3563;110668,400;0x010a;8;[0x3a 0x96 0xb9 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3564;110718,300;0x010a;8;[0x10 0x59 0xba 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3565;110738,700;0x0000;2;[0x81 0x5f];NMT;95;-;-;NMT Reset
3566;110768,800;0x010a;8;[0x86 0x1e 0xbb 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3567;110819,200;0x010a;8;[0x1e 0xe3 0xbb 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3568;110835,300;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3569;110837,100;0x070a;1;[0x85];ERR_CTRL;10;-;-;Heartbeat: Operational (1203.9 ms)
3570;110869,800;0x010a;8;[0x16 0xa9 0xbc 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3571;110870,900;0x0100;8;[0x04 0x4f 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:3844 (1984-01-01T00:00:03.844000)
3572;110920,000;0x010a;8;[0xf7 0x6c 0xbd 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3573;110953,700;0x060f;8;[0x40 0x01 0x22 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2201;1;client: initiate upload request
3574;110970,600;0x010a;8;[0x8c 0x32 0xbe 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3575;111021,200;0x010a;8;[0x7a 0xf8 0xbe 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3576;111072,100;0x010a;8;[0x0c 0xbf 0xbf 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3577;111122,700;0x010a;8;[0xe3 0x84 0xc0 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3578;111139,000;0x07ea;3;[0x06 0x00 0x7f];NONE;106;-;-;
3579;111172,700;0x010a;8;[0x46 0x48 0xc1 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3580;111223,500;0x010a;8;[0x80 0x0e 0xc2 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3581;111236,100;0x060f;8;[0x40 0x01 0x22 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2201;1;client: initiate upload request
3582;111236,600;0x0701;1;[0x05];ERR_CTRL;1;-;-;Heartbeat: Operational (1003.1 ms)
3583;111273,300;0x010a;8;[0x40 0xd1 0xc2 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3584;111323,300;0x010a;8;[0x81 0x94 0xc3 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3585;111373,900;0x010a;8;[0x3d 0x5a 0xc4 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3586;111424,700;0x010a;8;[0x95 0x20 0xc5 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3587;111474,600;0x010a;8;[0x75 0xe3 0xc5 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3588;111525,400;0x010a;8;[0xa8 0xa9 0xc6 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3589;111576,000;0x010a;8;[0x36 0x6f 0xc7 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3590;111626,300;0x010a;8;[0xc1 0x33 0xc8 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3591;111636,700;0x060f;8;[0x80 0x01 0x22 0x01 0x00 0x00 0x04 0x05];SDO_R;15;-;-;client: abort transfer request: "SDO protocol timed out." 
3592;111637,800;0x060f;8;[0x40 0x00 0x22 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2200;1;client: initiate upload request
3593;111676,400;0x010a;8;[0x85 0xf7 0xc8 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3594;111726,800;0x010a;8;[0x71 0xbc 0xc9 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3595;111777,000;0x010a;8;[0xb1 0x80 0xca 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3596;111827,100;0x010a;8;[0x67 0x44 0xcb 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3597;111870,200;0x0100;8;[0xec 0x52 0x05 0x00 0x00 0x00 0x00 0x00];TIME;-;-;-;TIME ms:4844 (1984-01-01T00:00:04.844000)
3598;111877,500;0x010a;8;[0x6e 0x09 0xcc 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3599;111927,700;0x010a;8;[0x2c 0xcd 0xcc 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3600;111978,500;0x010a;8;[0xdf 0x93 0xcd 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3601;112029,300;0x010a;8;[0x10 0x5a 0xce 0x14 0x99 0x8c 0x00 0x00];NONE;10;-;-;
3602;112037,000;0x070a;1;;ERR_CTRL;10;-;-;Node-Guarding Request (RTR)
3603;112038,100;0x060f;8;[0x40 0x00 0x22 0x01 0x00 0x00 0x00 0x00];SDO_R;15;0x2200;1;client: initiate upload request
